order_item_id,order_id,item_id,supplier_id,quantity,fulfilled_quantity,fulfilled_date,customer_id,order_date,order_status,item_status,name,category,unit_price,item_failure_rate,item_restock_weight,name_supplier,category_supplier,supplier_failure_rate,supplier_fulfillment_weight,avg_quantity_on_hand,avg_backlog,stockouts,fulfilled_binary
564,185,11,4,5,5,05/08/2025,123,04/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Young PLC,Hardware,0.45,0.61,24.16316316,136.5515516,0,1
565,185,19,3,4,4,06/08/2025,123,04/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Miller-Torres,Medical,0.37,4.09,8.766766767,120.7347347,40,1
566,185,50,3,3,3,06/08/2025,123,04/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Miller-Torres,Medical,0.37,4.09,26.24424424,130.9019019,0,1
567,185,23,2,3,3,06/08/2025,123,04/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
568,186,28,2,2,2,05/08/2025,54,04/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,"Moore, Bridges and Donaldson",Food,0.14,1.42,17.27727728,129.1091091,10,1
569,186,37,5,5,5,05/08/2025,54,04/08/2025,fulfilled,Fulfilled,Style,Electronics,31.47,0.12,1.4,Walsh-Phillips,Electronics,0.22,0.28,13.36236236,113.951952,5,1
570,186,22,7,1,1,04/08/2025,54,04/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,Bennett Ltd,Food,0.02,1.27,21.5015015,124.4054054,6,1
571,186,35,6,3,3,06/08/2025,54,04/08/2025,fulfilled,Fulfilled,Bit,Clothing,22.95,0.34,2.3,Austin Inc,Clothing,0.12,3.08,12.46546547,146.8618619,29,1
572,186,45,5,4,4,05/08/2025,54,04/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walsh-Phillips,Electronics,0.22,0.28,17.01001001,119.3033033,10,1
573,187,49,5,4,4,06/08/2025,36,04/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
574,187,41,7,4,4,06/08/2025,36,04/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,Bennett Ltd,Food,0.02,1.27,20.73573574,108.8268268,1,1
575,187,1,9,2,2,05/08/2025,36,04/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Greene Ltd,Hardware,0.12,3.58,5.096096096,190.5425425,172,1
576,187,10,5,3,3,05/08/2025,36,04/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,1
577,187,43,8,5,5,05/08/2025,36,04/08/2025,fulfilled,Fulfilled,Decision,Medical,23.5,0.43,0.42,Carlson LLC,Medical,0.33,3.32,5.418418418,217.1731732,249,1
578,188,9,1,1,1,07/08/2025,131,04/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Perez PLC,Clothing,0.32,0.25,24.56656657,141.5555556,2,1
579,188,19,8,1,1,05/08/2025,131,04/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Carlson LLC,Medical,0.33,3.32,6.943943944,155.8548549,108,1
580,188,4,7,1,1,07/08/2025,131,04/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
581,188,24,1,4,4,06/08/2025,131,04/08/2025,fulfilled,Fulfilled,However,Clothing,24.56,0.23,5.73,Perez PLC,Clothing,0.32,0.25,25.56456456,121.2072072,0,1
582,189,24,1,2,2,05/08/2025,143,04/08/2025,fulfilled,Fulfilled,However,Clothing,24.56,0.23,5.73,Perez PLC,Clothing,0.32,0.25,25.56456456,121.2072072,0,1
583,189,27,2,1,1,04/08/2025,143,04/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
584,189,10,5,2,2,05/08/2025,143,04/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,1
585,189,19,8,4,4,05/08/2025,143,04/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Carlson LLC,Medical,0.33,3.32,6.943943944,155.8548549,108,1
586,190,30,1,4,4,04/08/2025,165,04/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Perez PLC,Clothing,0.32,0.25,23.56556557,115.5995996,0,1
587,190,45,10,5,5,05/08/2025,165,04/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walker and Sons,Electronics,0.41,0.14,19.27027027,119.0800801,3,1
588,190,39,10,4,4,05/08/2025,165,04/08/2025,fulfilled,Fulfilled,Own,Electronics,43.68,0.04,1.5,Walker and Sons,Electronics,0.41,0.14,10.68868869,115.7837838,40,1
589,190,28,7,2,2,05/08/2025,165,04/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,Bennett Ltd,Food,0.02,1.27,20.32832833,117.3333333,1,1
590,191,49,5,5,5,09/08/2025,188,04/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
591,191,50,3,2,2,08/08/2025,188,04/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Miller-Torres,Medical,0.37,4.09,26.24424424,130.9019019,0,1
592,191,18,8,1,1,06/08/2025,188,04/08/2025,fulfilled,Fulfilled,Of,Medical,21.29,0.5,0.92,Carlson LLC,Medical,0.33,3.32,6.78978979,218.4824825,80,1
593,191,30,6,5,5,08/08/2025,188,04/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Austin Inc,Clothing,0.12,3.08,24.01701702,140.3783784,0,1
594,191,34,4,3,3,08/08/2025,188,04/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Young PLC,Hardware,0.45,0.61,24.57757758,122.0750751,0,1
595,192,17,7,3,3,05/08/2025,20,04/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,Bennett Ltd,Food,0.02,1.27,23.21021021,112.993994,1,1
596,192,9,6,1,1,05/08/2025,20,04/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,1
597,192,40,3,5,5,06/08/2025,20,04/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Miller-Torres,Medical,0.37,4.09,24.51951952,134.5065065,0,1
598,193,4,2,4,4,05/08/2025,68,04/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,"Moore, Bridges and Donaldson",Food,0.14,1.42,5.365365365,165.4264264,184,1
599,194,39,5,1,1,05/08/2025,153,04/08/2025,fulfilled,Fulfilled,Own,Electronics,43.68,0.04,1.5,Walsh-Phillips,Electronics,0.22,0.28,9.927927928,115.3823824,39,1
600,194,41,2,5,5,05/08/2025,153,04/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,"Moore, Bridges and Donaldson",Food,0.14,1.42,14.86186186,133.2972973,25,1
601,195,37,10,4,4,07/08/2025,85,04/08/2025,fulfilled,Fulfilled,Style,Electronics,31.47,0.12,1.4,Walker and Sons,Electronics,0.41,0.14,13.28828829,115.2632633,11,1
602,195,1,9,4,4,08/08/2025,85,04/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Greene Ltd,Hardware,0.12,3.58,5.096096096,190.5425425,172,1
603,195,33,2,5,5,06/08/2025,85,04/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,"Moore, Bridges and Donaldson",Food,0.14,1.42,24.62262262,110.8798799,0,1
604,195,46,3,1,1,07/08/2025,85,04/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
605,196,22,7,1,1,06/08/2025,138,04/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,Bennett Ltd,Food,0.02,1.27,21.5015015,124.4054054,6,1
606,196,44,5,3,3,05/08/2025,138,04/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walsh-Phillips,Electronics,0.22,0.28,25.94394394,107.3273273,0,1
607,196,20,9,1,1,05/08/2025,138,04/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
608,197,32,2,5,5,06/08/2025,152,04/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,"Moore, Bridges and Donaldson",Food,0.14,1.42,16.66966967,104.6556557,11,1
609,197,25,6,4,4,05/08/2025,152,04/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Austin Inc,Clothing,0.12,3.08,19.95295295,123.0540541,8,1
610,198,47,5,2,2,07/08/2025,15,05/08/2025,fulfilled,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walsh-Phillips,Electronics,0.22,0.28,24.04004004,124.6366366,1,1
611,198,3,6,5,5,06/08/2025,15,05/08/2025,fulfilled,Fulfilled,Throw,Clothing,32.17,0.41,4.41,Austin Inc,Clothing,0.12,3.08,23.48048048,120.4314314,1,1
612,198,26,5,5,5,05/08/2025,15,05/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walsh-Phillips,Electronics,0.22,0.28,24.73173173,121.4834835,1,1
613,199,1,4,3,3,05/08/2025,180,05/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Young PLC,Hardware,0.45,0.61,8.688688689,151.7237237,67,1
614,199,12,2,4,4,06/08/2025,180,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.63963964,128.1301301,8,1
615,200,7,1,4,4,06/08/2025,152,05/08/2025,fulfilled,Fulfilled,Left,Clothing,49.33,0.43,5.21,Perez PLC,Clothing,0.32,0.25,20.78478478,170.4314314,12,1
616,201,18,3,4,4,06/08/2025,17,05/08/2025,fulfilled,Fulfilled,Of,Medical,21.29,0.5,0.92,Miller-Torres,Medical,0.37,4.09,4.995995996,193.5415415,174,1
617,202,25,1,1,1,06/08/2025,26,05/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Perez PLC,Clothing,0.32,0.25,18.6006006,133.002002,4,1
618,202,50,3,2,2,08/08/2025,26,05/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Miller-Torres,Medical,0.37,4.09,26.24424424,130.9019019,0,1
619,202,11,4,5,5,09/08/2025,26,05/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Young PLC,Hardware,0.45,0.61,24.16316316,136.5515516,0,1
620,202,2,6,4,4,06/08/2025,26,05/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Austin Inc,Clothing,0.12,3.08,13.88688689,131.6086086,18,1
621,202,32,7,2,2,08/08/2025,26,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
622,203,29,5,5,5,07/08/2025,70,05/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walsh-Phillips,Electronics,0.22,0.28,21.6046046,139.6786787,8,1
623,203,27,2,4,4,07/08/2025,70,05/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
624,203,16,3,3,3,06/08/2025,70,05/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Miller-Torres,Medical,0.37,4.09,22.64264264,141.2132132,4,1
625,203,12,7,4,4,05/08/2025,70,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,Bennett Ltd,Food,0.02,1.27,21.82182182,114.8738739,6,1
626,203,40,3,5,5,06/08/2025,70,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Miller-Torres,Medical,0.37,4.09,24.51951952,134.5065065,0,1
627,204,40,8,5,5,05/08/2025,136,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Carlson LLC,Medical,0.33,3.32,25.91891892,119.1801802,0,1
628,205,14,6,5,5,05/08/2025,94,05/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Austin Inc,Clothing,0.12,3.08,20.37237237,90.08608609,10,1
629,205,28,7,1,1,05/08/2025,94,05/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,Bennett Ltd,Food,0.02,1.27,20.32832833,117.3333333,1,1
630,205,17,2,1,1,05/08/2025,94,05/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,"Moore, Bridges and Donaldson",Food,0.14,1.42,26.15915916,114.5605606,0,1
631,206,33,7,5,5,06/08/2025,8,05/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,Bennett Ltd,Food,0.02,1.27,22.23023023,130.8398398,1,1
632,206,8,8,4,4,07/08/2025,8,05/08/2025,fulfilled,Fulfilled,Occur,Medical,17.51,0.32,2.25,Carlson LLC,Medical,0.33,3.32,17.35535536,115.9139139,1,1
633,206,5,1,3,3,08/08/2025,8,05/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Perez PLC,Clothing,0.32,0.25,25.07907908,149.6746747,1,1
634,206,16,3,1,1,06/08/2025,8,05/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Miller-Torres,Medical,0.37,4.09,22.64264264,141.2132132,4,1
635,207,14,6,2,2,05/08/2025,112,05/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Austin Inc,Clothing,0.12,3.08,20.37237237,90.08608609,10,1
636,207,40,8,3,3,06/08/2025,112,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Carlson LLC,Medical,0.33,3.32,25.91891892,119.1801802,0,1
637,208,16,8,5,5,06/08/2025,110,05/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Carlson LLC,Medical,0.33,3.32,20.34234234,141.5995996,8,1
638,208,21,3,5,5,08/08/2025,110,05/08/2025,fulfilled,Fulfilled,Hard,Medical,31.81,0.24,1.58,Miller-Torres,Medical,0.37,4.09,9.394394394,163.6266266,36,1
639,209,31,10,2,2,05/08/2025,136,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walker and Sons,Electronics,0.41,0.14,3.006006006,317.006006,369,1
640,209,45,5,5,5,05/08/2025,136,05/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walsh-Phillips,Electronics,0.22,0.28,17.01001001,119.3033033,10,1
641,209,7,1,4,4,05/08/2025,136,05/08/2025,fulfilled,Fulfilled,Left,Clothing,49.33,0.43,5.21,Perez PLC,Clothing,0.32,0.25,20.78478478,170.4314314,12,1
642,209,29,5,2,2,05/08/2025,136,05/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walsh-Phillips,Electronics,0.22,0.28,21.6046046,139.6786787,8,1
643,210,48,5,4,2,18/08/2025,118,05/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
644,210,38,5,3,3,07/08/2025,118,05/08/2025,partial - expired,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walsh-Phillips,Electronics,0.22,0.28,3.459459459,276.8618619,343,0
645,210,2,6,1,1,05/08/2025,118,05/08/2025,partial - expired,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Austin Inc,Clothing,0.12,3.08,13.88688689,131.6086086,18,0
646,210,30,1,4,4,10/08/2025,118,05/08/2025,partial - expired,Fulfilled,Source,Clothing,15.78,0.13,3.45,Perez PLC,Clothing,0.32,0.25,23.56556557,115.5995996,0,0
647,210,50,8,5,5,15/08/2025,118,05/08/2025,partial - expired,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,0
648,211,40,3,5,5,05/08/2025,94,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Miller-Torres,Medical,0.37,4.09,24.51951952,134.5065065,0,1
649,211,3,1,2,2,08/08/2025,94,05/08/2025,fulfilled,Fulfilled,Throw,Clothing,32.17,0.41,4.41,Perez PLC,Clothing,0.32,0.25,24.98498498,134.042042,1,1
650,211,24,6,2,2,07/08/2025,94,05/08/2025,fulfilled,Fulfilled,However,Clothing,24.56,0.23,5.73,Austin Inc,Clothing,0.12,3.08,24.06606607,100.4874875,1,1
651,211,12,2,4,4,07/08/2025,94,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.63963964,128.1301301,8,1
652,212,29,5,4,4,06/08/2025,96,05/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walsh-Phillips,Electronics,0.22,0.28,21.6046046,139.6786787,8,1
653,212,32,7,4,4,06/08/2025,96,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
654,212,33,7,1,1,05/08/2025,96,05/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,Bennett Ltd,Food,0.02,1.27,22.23023023,130.8398398,1,1
655,213,45,5,4,4,05/08/2025,71,05/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walsh-Phillips,Electronics,0.22,0.28,17.01001001,119.3033033,10,1
656,214,11,9,2,2,12/08/2025,73,05/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Greene Ltd,Hardware,0.12,3.58,23.02702703,101.5145145,1,1
657,214,40,3,2,2,08/08/2025,73,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Miller-Torres,Medical,0.37,4.09,24.51951952,134.5065065,0,1
658,214,46,3,2,2,06/08/2025,73,05/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
659,214,35,1,1,1,09/08/2025,73,05/08/2025,fulfilled,Fulfilled,Bit,Clothing,22.95,0.34,2.3,Perez PLC,Clothing,0.32,0.25,17.60660661,113.4644645,3,1
660,215,33,7,3,3,08/08/2025,190,05/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,Bennett Ltd,Food,0.02,1.27,22.23023023,130.8398398,1,1
661,215,22,2,5,5,07/08/2025,190,05/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.26926927,130.8918919,13,1
662,215,42,8,3,3,08/08/2025,190,05/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Carlson LLC,Medical,0.33,3.32,13.85785786,121.7127127,32,1
663,215,46,3,4,4,07/08/2025,190,05/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
664,215,19,3,2,2,05/08/2025,190,05/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Miller-Torres,Medical,0.37,4.09,8.766766767,120.7347347,40,1
665,216,40,3,3,3,06/08/2025,7,05/08/2025,fulfilled,Fulfilled,Traditional,Medical,14.64,0.07,5.62,Miller-Torres,Medical,0.37,4.09,24.51951952,134.5065065,0,1
666,216,15,1,5,5,08/08/2025,7,05/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Perez PLC,Clothing,0.32,0.25,25.68668669,106.5085085,0,1
667,216,29,5,5,5,09/08/2025,7,05/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walsh-Phillips,Electronics,0.22,0.28,21.6046046,139.6786787,8,1
668,216,23,2,3,3,05/08/2025,7,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
669,217,44,10,2,2,11/08/2025,138,05/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walker and Sons,Electronics,0.41,0.14,23.49049049,109.8748749,1,1
670,217,43,8,3,3,06/08/2025,138,05/08/2025,fulfilled,Fulfilled,Decision,Medical,23.5,0.43,0.42,Carlson LLC,Medical,0.33,3.32,5.418418418,217.1731732,249,1
671,217,6,2,3,3,06/08/2025,138,05/08/2025,fulfilled,Fulfilled,Risk,Food,13.65,0.04,4,"Moore, Bridges and Donaldson",Food,0.14,1.42,22.82382382,131.2392392,4,1
672,217,33,7,2,2,12/08/2025,138,05/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,Bennett Ltd,Food,0.02,1.27,22.23023023,130.8398398,1,1
673,218,31,5,5,5,08/08/2025,54,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walsh-Phillips,Electronics,0.22,0.28,6.142142142,181.1401401,169,1
674,218,34,9,1,1,05/08/2025,54,05/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
675,218,22,2,4,4,07/08/2025,54,05/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.26926927,130.8918919,13,1
676,219,27,2,1,1,06/08/2025,171,05/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
677,219,12,2,3,3,06/08/2025,171,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.63963964,128.1301301,8,1
678,219,32,7,1,1,06/08/2025,171,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
679,220,38,5,3,3,06/08/2025,67,05/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walsh-Phillips,Electronics,0.22,0.28,3.459459459,276.8618619,343,1
680,220,4,7,2,2,06/08/2025,67,05/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
681,221,27,2,3,3,05/08/2025,70,05/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
682,221,41,7,5,5,05/08/2025,70,05/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,Bennett Ltd,Food,0.02,1.27,20.73573574,108.8268268,1,1
683,221,23,2,5,5,05/08/2025,70,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
684,222,10,10,3,3,06/08/2025,149,05/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walker and Sons,Electronics,0.41,0.14,23.06206206,137.3863864,0,1
685,222,1,9,4,4,05/08/2025,149,05/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Greene Ltd,Hardware,0.12,3.58,5.096096096,190.5425425,172,1
686,222,9,6,2,2,06/08/2025,149,05/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,1
687,223,31,10,3,3,05/08/2025,34,05/08/2025,fulfilled,Fulfilled,During,Electronics,8.85,0.25,0.51,Walker and Sons,Electronics,0.41,0.14,3.006006006,317.006006,369,1
688,224,34,9,1,1,05/08/2025,114,05/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
689,224,49,5,2,2,06/08/2025,114,05/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
690,224,22,2,2,2,06/08/2025,114,05/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.26926927,130.8918919,13,1
691,224,12,2,3,3,05/08/2025,114,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.63963964,128.1301301,8,1
692,224,46,3,2,2,06/08/2025,114,05/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
693,225,49,5,1,1,07/08/2025,171,05/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
694,226,38,5,5,5,09/08/2025,192,05/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walsh-Phillips,Electronics,0.22,0.28,3.459459459,276.8618619,343,1
695,226,23,2,1,1,09/08/2025,192,05/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
696,226,11,4,5,5,09/08/2025,192,05/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Young PLC,Hardware,0.45,0.61,24.16316316,136.5515516,0,1
697,227,14,6,3,3,07/08/2025,186,05/08/2025,fulfilled,Fulfilled,Civil,Clothing,7.98,0.46,3.45,Austin Inc,Clothing,0.12,3.08,20.37237237,90.08608609,10,1
698,228,12,7,4,4,06/08/2025,173,05/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,Bennett Ltd,Food,0.02,1.27,21.82182182,114.8738739,6,1
699,229,9,6,5,5,07/08/2025,29,05/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Austin Inc,Clothing,0.12,3.08,23.08508509,98.34334334,2,1
700,229,32,2,1,1,08/08/2025,29,05/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,"Moore, Bridges and Donaldson",Food,0.14,1.42,16.66966967,104.6556557,11,1
701,229,49,10,4,4,07/08/2025,29,05/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walker and Sons,Electronics,0.41,0.14,9.322322322,146.2462462,20,1
702,229,24,1,4,4,06/08/2025,29,05/08/2025,fulfilled,Fulfilled,However,Clothing,24.56,0.23,5.73,Perez PLC,Clothing,0.32,0.25,25.56456456,121.2072072,0,1
703,229,46,8,4,4,06/08/2025,29,05/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Carlson LLC,Medical,0.33,3.32,23.31931932,115.1211211,0,1
